text,label
Cheap knockoff that does not work at all.,0
"Fantastic experience, highly recommend this. The service is great.",1
"Absolutely wonderful, my family loves it too.",1
"Top notch product, arrived quickly and intact. The delivery is perfect.",1
Solid construction and works like a charm. Brilliant overall.,1
"Terrible product, broke after one day of use.",0
"Waste of time and money, very poor quality. The value is useless.",0
"Absolutely dreadful, I cannot believe I paid for this.",0
Very disappointed with the quality. Not worth it. Dreadful overall.,0
"Not as described, very misleading product listing. Terrible overall.",0
"Stopped working after just two uses, terrible. Poor overall.",0
"Perfect gift idea, the recipient was thrilled. Wonderful overall.",1
"Poor quality materials, feels very cheap overall. Dreadful overall.",0
I am very unhappy with this purchase overall.,0
Cheaply made and fell apart within a week. Disappointing overall.,0
"Terrible product, broke after one day of use. Really defective package.",0
"Horrible experience from start to finish, avoid. Awful overall.",0
"Do not buy this, it is a complete scam.",0
"Completely useless, does not perform as claimed.",0
Defective item and no response from the seller. The quality is horrible.,0
"Absolutely wonderful, my family loves it too.",1
"Top notch product, arrived quickly and intact. Excellent overall.",1
"So glad I bought this, it works great.",1
Very user friendly and intuitive to operate.,1
"Superb quality, will definitely order more.",1
"This exceeded all my expectations, truly great.",1
"Delightful product, shipping was also very fast. Delightful overall.",1
Very user friendly and intuitive to operate. Really delightful package.,1
"Horrible experience from start to finish, avoid. The item is defective.",0
Really impressed with the build quality. The purchase is amazing.,1
Very disappointed with the quality. Not worth it. Horrible overall.,0
Very low quality for such a high price tag. Really dreadful item.,0
Packaging was damaged and the item was broken. Awful overall.,0
"Worst purchase ever, returning immediately for refund. Terrible overall.",0
Great quality and fast shipping. Very satisfied.,1
This is the worst product I have ever bought. Awful overall.,0
Smooth transaction and the product is flawless.,1
"Top notch product, arrived quickly and intact.",1
"Flimsy and poorly constructed, broke right away.",0
"Delightful product, shipping was also very fast. Really fantastic experience.",1
Arrived damaged and customer service was unhelpful. Really bad service.,0
"Superb quality, will definitely order more.",1
"Misleading description, the actual product is terrible. The service is horrible.",0
"Worst purchase ever, returning immediately for refund. Really awful purchase.",0
"Waste of time and money, very poor quality.",0
Very disappointed with the quality. Not worth it. The product is disappointing.,0
"The quality is awful, I want my money back. Really poor quality.",0
"Completely useless, does not perform as claimed. Useless overall.",0
"Unusable product, had to throw it away.",0
This is the worst product I have ever bought. Really frustrating purchase.,0
High quality materials and beautiful design. Brilliant overall.,1
I am very pleased with this item overall. Really fantastic quality.,1
Best purchase I've made in a long time. Delightful overall.,1
Defective item and no response from the seller.,0
Highly functional and looks great in my home. The order is perfect.,1
Great quality and fast shipping. Very satisfied.,1
Packaging was damaged and the item was broken. The purchase is frustrating.,0
"A must have item, worth every penny spent.",1
"Absolutely dreadful, I cannot believe I paid for this. Really defective value.",0
"Save your money, this product is junk. Really horrible purchase.",0
"Overpriced garbage, stay away from this listing. The purchase is disappointing.",0
Very user friendly and intuitive to operate. The value is superb.,1
"Very happy with this purchase, five stars! Really perfect service.",1
"Waste of time and money, very poor quality. Horrible overall.",0
"Misleading description, the actual product is terrible. Really defective service.",0
,1
"Flimsy and poorly constructed, broke right away. Really frustrating quality.",0
"Misleading description, the actual product is terrible. Really disappointing package.",0
Very low quality for such a high price tag. Bad overall.,0
Impressive performance and easy to set up.,1
"This product is amazing, I love it! Really excellent value.",1
Exceeded my expectations. Would buy again. Excellent overall.,1
This is the worst product I have ever bought.,0
"Delightful product, shipping was also very fast.",1
Best purchase I've made in a long time.,1
Arrived damaged and customer service was unhelpful. The product is horrible.,0
"Misleading description, the actual product is terrible. The experience is bad.",0
"Does not work as advertised, very frustrating. Terrible overall.",0
Impressive performance and easy to set up.,1
"Absolutely wonderful, my family loves it too.",1
"Works perfectly, exactly as described.",1
"Misleading description, the actual product is terrible. The order is terrible.",0
"Superb quality, will definitely order more. The experience is great.",1
"Fantastic experience, highly recommend this. Brilliant overall.",1
"Worst purchase ever, returning immediately for refund. The item is defective.",0
Packaging was damaged and the item was broken.,0
"A must have item, worth every penny spent. Amazing overall.",1
"Flimsy and poorly constructed, broke right away. Really poor service.",0
Defective item and no response from the seller.,0
High quality materials and beautiful design.,1
Exceeded my expectations. Would buy again. Really delightful item.,1
Great quality and fast shipping. Very satisfied. The purchase is excellent.,1
